geneID	SP1	GMEB1	ETV3	YY1	ETS1	ZBTB33	NRF1	USF2	STAT1::STAT2	ATF1	IRF1	ZFX	HSF1	ELF1	RUNX2	BACH1::MAFK	ZNF143	SREBF1	MAFF	FOS::JUN	RUNX1	FOXP1	GABPA	GATA3	KLF5	SREBF2	NFKB1	SRF	NR3C1	MTF1	EWSR1::FLI1	BCL6	RXRA	STAT6	ZEB1	JUN	NFATC2	GFI1	RFX1	SP4	POU2F2	USF1	ZNF354C	REST	CTCF	THAP1	ZBTB7B	ARID5A	TBP	FOXK1	AHR::ARNT	BSX	CEBPZ	CREB3	DBX2	DMRT3	EBF1	EPAS1	FOXO4	FUBP1	GSX1	HLTF	HMBOX1	HMGA1	HMX2	HOXA2	HOXA3	HOXD10	HOXD9	IKZF1	IRF3	IRF6	LHX9	MAFK	MEOX2	MITF	MYC	NFIX	NFYB	NKX2-5	NR1I2	OSR2	OVOL1	PLAG1	POU2F1	PPARA	RHOXF1	SOX10	SOX13	SOX15	SPIB	TBX19	TBX2	Peak_Counts	Peak_Length	Expression
ENSMUSG00000028108	0.99996725387	0.999985126271	0.999999821591	0.999999999867	0.999980462997	0.999999999994	0.99999999948	0.999978516668	0.999999999973	0.99999533406	1.0	0.999999686906	1.0	0.999999999936	0.999999994564	0.99999181807	1.0	0.999996910833	0.999999060137	0.993927367851	0.999998682415	0.999983590222	0.999999385222	0.999999986245	0.999960507467	0.999998827538	1.0	1.0	1.0	0.999999988678	1.0	0.999999820374	1.0	0.999999999954	0.990852028532	0.999999999265	0.999695928877	0.999983196547	0.999999999998	1.0	0.999999999892	0.999998926321	0.999270415744	1.0	1.0	0.998566155262	0.999999999998	0.999990364914	0.99690648364	0.999999432924	0.999883257741	0.999995195858	0.999883267998	0.999999998001	0.999998804964	0.999999809039	0.999999999899	0.999923739346	0.999945865768	0.999998357961	0.999772888864	0.984386642013	0.999999163176	0.999865641634	0.999999999742	0.999855373874	0.995558271762	0.999998723392	0.999987166918	0.959513599667	0.999999981719	0.999999858357	0.999913259835	0.999999998559	0.999782051924	0.999957026229	0.999999880065	0.998340689668	1.0	0.995413458657	0.999997758591	0.999999924157	0.999716225698	0.999999996249	0.995866370179	0.999999645754	0.999607944958	0.99939897735	0.9999998646	0.999307921	0.999721530747	1.0	0.999998084584	0.0794717659749	0.00439190995365	-3.2279041201
ENSMUSG00000030114	0.999999999999	0.99997672332	0.999981438355	0.999999999825	0.999996271399	0.999999999007	0.999999998602	0.999996542606	0.999999999999	0.999999970734	1.0	0.999999525141	1.0	0.999999999998	0.996697511163	0.999999999998	1.0	0.999996823849	0.999999072812	0.999777915318	0.999813691231	0.999999981585	0.999999999985	0.999999999996	0.999999655462	0.999998352441	1.0	1.0	1.0	1.0	1.0	0.999999973467	1.0	0.999999894075	0.999999821627	0.999999999917	0.99982928781	0.999935013781	0.999999999997	1.0	0.999999999637	0.999993765724	0.995582273375	1.0	0.99999999368	0.999888947066	0.999999995176	0.999997851251	0.99999896986	0.999999971742	0.999925970275	0.99994598445	0.999954830828	0.999999999836	0.999961898591	0.99999590421	0.999999999988	0.999987571968	0.999999575006	0.999943127768	0.999772394811	0.973132673624	0.999248272406	0.999568157759	0.999999994984	0.999940816364	0.989685118046	0.999993046497	0.999998530819	0.99822647107	0.999999968772	0.999999965172	0.999071347867	0.999999793188	0.9993783434	0.999492012879	0.999999999983	0.996639172384	0.999999999932	0.998474908138	0.999985432234	0.999999099863	0.999057446252	0.999995244731	0.999999964903	0.999994951125	0.999487683502	0.996874229959	0.999762458554	0.997752226706	0.997382640767	0.999999999912	0.994061645035	0.365611316677	0.0280494684648	-3.1156628544
ENSMUSG00000090145	1.00000000003	1.0001950559	1.00000636718	1.00000000001	1.00007184649	1.00000000049	1.00000000002	1.00001915246	1.00000000149	1.0000426063	1.00000000343	1.00000034356	1.0	1.00000018014	1.00000032919	1.00000004462	1.0	1.00007941753	1.00000078639	1.0024204435	1.00002578957	1.00000004797	1.00000223747	1.0	1.00000000024	1.00013776375	1.0	1.0	1.00000000002	1.00000000026	1.0	1.0000000252	1.0	1.00000008352	1.0000000129	1.00000000667	1.00039173253	1.00002732635	1.00000000554	1.0	1.00000000043	1.00000017314	1.00078988606	1.0	1.0	1.00012773256	1.00000000082	1.00000057442	1.00000029827	1.00000004359	1.00030536942	1.00035910853	1.0000036786	1.00000003439	1.00008848606	1.00000009026	1.0000001674	1.00007084619	1.00006285872	1.00001042315	1.0009688026	1.03290476273	1.00000608379	1.00132736643	1.00000002894	1.00024492723	1.00662309079	1.00003849861	1.00002904017	1.00014338161	1.00000011491	1.00000025458	1.00046497764	1.00000046846	1.00082352527	1.0003082708	1.0000003981	1.00419297597	1.00000000009	1.00107434225	1.00004042863	1.00026660672	1.00055182503	1.00000000737	1.00000080691	1.00000013632	1.00409303903	1.00168405478	1.00000094826	1.00167348702	1.00877272181	1.0	1.00016734439	3.83863532012	64.5906026869	6.9277483377
ENSMUSG00000026094	0.999999960915	0.999278310327	0.999989633868	0.999999998623	0.99991782865	0.999999999975	0.999999968918	0.999999999747	0.999999997399	0.999518705664	1.0	0.999999990751	0.999999999999	0.999999958585	0.999998321053	0.999999439974	1.0	0.999998760625	0.999999729066	0.999626391322	0.99998229427	0.999999789166	0.999999046835	0.991324053958	0.999999531364	0.999998029301	1.0	1.0	1.0	1.0	1.0	0.999997391738	1.0	0.999999999511	0.99999999959	1.0	0.99931451628	0.999496019407	0.999999999549	1.0	0.999999899153	0.999999999768	0.99840731179	1.0	0.999999999999	0.999810774632	0.999999985502	0.999980907767	0.970100663436	0.999998590227	0.99982301519	0.99882365736	0.999965806033	0.998051962195	0.999786193598	0.999893877408	0.999999999826	0.999357585304	0.999874097016	0.999865980813	0.993965673758	0.972823681342	0.979177358531	0.992486092754	0.999999979592	0.998845683904	0.985626003206	0.999886950305	0.999606355031	0.998838062751	0.999999016273	0.999990751349	0.998832578645	0.999999748397	0.998276895757	0.999973689074	0.999999998056	0.999532091481	0.999999999937	0.995761324833	0.999972318298	0.999999318175	0.997695588764	0.999999962191	0.999997166081	0.999999698751	0.999869856853	0.995142610641	0.999870849888	0.992395626237	0.994476867984	1.0	0.999795476598	0.221362451578	0.0135927224282	-3.9737491753
ENSMUSG00000064181	0.999999874609	0.999998097298	0.99999999837	0.999999999998	0.999999999626	0.999999999409	0.999999999976	0.99999999998	0.999999999997	0.999977660948	1.0	0.999999999486	1.0	1.0	0.999999876637	0.999999999999	1.0	0.999999971277	1.0	0.999125574934	0.999999724888	0.999999929283	0.999999999986	0.999999999997	0.999962966656	0.999999965957	0.999999998119	1.0	1.0	0.999999999996	1.0	0.999999999997	1.0	0.999999999719	1.0	1.0	0.999905378108	0.999991612409	0.999999999978	1.0	0.999999999972	0.999999999938	0.998518793646	1.0	1.0	0.999717650649	0.999918478712	0.999997683115	0.999218155634	0.999999997353	0.999891486873	0.999995242488	0.999993830774	0.999999999978	0.999992752611	0.999999637283	0.999999999794	0.999891625763	0.999935720874	0.999971571431	0.999903223345	0.994764542155	0.999998795356	0.999379978731	0.999999999977	0.999995212347	0.997638500497	0.999999716698	0.999998634845	0.999390505769	0.999999999973	0.999999998765	0.997594349208	1.0	0.998990342178	0.999811410756	0.999999999681	0.997550464344	1.0	0.999375243679	0.999999983288	0.99999999871	0.999648772538	0.999999942677	0.999999977047	0.999999721001	0.999999897101	0.994728970902	0.999998429747	0.990983710716	0.999626000348	1.0	0.999998156419	0.0840191309654	0.00583120692767	-3.0723725797
ENSMUSG00000090958	0.999999999794	0.999941998948	0.99999988203	0.999999996218	0.999999999347	0.999999999976	0.999999998537	1.0	0.999999999997	0.997048217774	0.999999999998	0.999935209329	1.0	0.999999999975	0.999999723919	0.999999994092	1.0	0.999999616063	0.999999997467	0.999909243804	0.999993685241	0.999999998903	0.999999993286	0.999999715637	0.999999731047	0.999999076697	1.0	0.999999997017	1.0	0.999999998768	1.0	0.999999942899	1.0	0.999999999886	0.999999986738	0.999999999999	0.999527558743	0.999841526079	0.999999999754	1.0	0.999999999996	0.999999999999	0.994902003379	1.0	0.999999997946	0.999522047932	0.999999994501	0.999786863308	0.999987581394	0.999999999831	0.999648957225	0.999991576111	0.999995942308	0.999999999926	0.999983875268	0.999999805964	0.999999999981	0.999762098559	0.999999662347	0.999998283133	0.999048512974	0.991851897479	0.999997103402	0.999150513737	0.999999999748	0.999503219155	0.990421260585	0.999999522832	0.99996349892	0.99893837804	0.999999998788	0.999999450107	0.999800093775	0.999999978735	0.999822857867	0.999995935448	0.999999999105	0.998681377062	0.999999997322	0.998242653847	0.999992399735	0.999999307022	0.999412502884	0.999999981536	0.999999961803	0.999998855496	0.999069706915	0.999568841316	0.999996188623	0.999644342516	0.999816884722	0.999999999997	0.999984646644	0.153532292142	0.0078436339653	-4.9632697207
ENSMUSG00000034652	0.99997641441	0.99994846729	0.999999981409	0.999999999944	0.999999963127	0.999999999991	0.99999999428	0.999999751597	0.999999999998	0.999999961978	1.0	0.999999998259	0.999999999999	1.0	0.999988703316	0.999899094108	1.0	0.99999950405	0.999945562898	0.993789895486	0.999961105036	0.999999982239	0.999999942006	0.99999990234	0.999999979889	0.999999331001	1.0	1.0	1.0	1.0	1.0	0.999999922578	1.0	1.0	0.999999992173	0.999999999928	0.989320806766	0.999975204361	0.999999999999	0.999999999921	0.99999999997	0.999999995394	0.997404897885	1.0	1.0	0.997846186559	0.999997807746	0.999991804352	0.999991533344	0.999998308787	0.995978894091	0.999857206343	0.999998918732	0.999999999995	0.999993379078	0.999999996614	0.999999999999	0.966655581974	0.999984661647	0.999868539739	0.999789710063	0.998214036253	0.99996542718	0.996298028342	0.999999990902	0.99997497633	0.993468139393	0.999999694008	0.999867476486	0.998776512747	0.999999996046	0.999999840428	0.99999835147	0.999996979571	0.999983755284	0.999989111569	0.999999928654	0.999851499324	0.999999999777	0.9990195784	0.999999979041	0.99980423076	0.999142227112	0.999999998684	0.999999917819	0.999955950685	0.98580798284	0.998325130891	0.999997723359	0.999285423426	0.996739030136	1.0	0.999999312844	0.586212405057	0.0578238903905	3.635907445
ENSMUSG00000015850	0.999999999593	0.999307924124	0.999999866448	0.999999999938	0.999999985206	0.999999999926	0.999992187003	0.999998157479	0.999999999052	0.999999959797	0.999999999999	0.999997586099	0.999999999819	1.0	0.999999567054	0.999999712027	1.0	0.999907328315	0.999999986365	0.999622813494	0.999999292021	0.999999999998	0.999999999925	0.999999999999	0.999999999045	0.999799526782	1.0	1.0	1.0	0.999999999993	1.0	0.999999862729	1.0	1.0	0.999999996429	1.0	0.999954151487	0.99997535626	1.0	1.0	1.0	0.999999999695	0.991850680191	1.0	1.0	0.999831134321	0.999999961383	0.999979909615	0.999995641338	0.999999999978	0.999937575053	0.999939032113	0.999999461703	0.999999999929	0.999999215309	0.999999900765	0.999999876262	0.999667404273	0.999998437677	0.99999878569	0.999775849347	0.99328965767	0.999999859798	0.999956167554	0.999999992672	0.99975489956	0.996221061447	0.999999974725	0.999985325165	0.999809695557	0.999999454946	0.999999802279	0.999981083039	0.999998661441	0.999918964637	0.999905548788	0.999999994085	0.999884280658	0.999999999997	0.999692633205	0.999989033272	0.999999223959	0.998911229237	0.999999995973	0.999999986553	0.999962128655	0.998841348511	0.999194116759	0.99999986288	0.99952829173	0.999670419282	1.0	0.999934355699	0.265704343291	0.0150210943989	-3.0640267873
ENSMUSG00000019992	1.00000000001	1.00000035052	1.00000000008	1.0	1.00000000006	1.00000223623	1.00000000018	1.0	1.0	1.00000012653	1.0	1.0	1.0	1.0	1.00000099122	1.0	1.0	1.00000189441	1.0	1.00001043968	1.00000000035	1.00000001462	1.00000000092	1.0	1.00000110233	1.00000969567	1.0	1.0	1.0	1.00000000001	1.0	1.00000006863	1.0	1.00000039739	1.0	1.0	1.00001725223	1.00040326206	1.0	1.0	1.0	1.0	1.00043991065	1.0	1.0	1.00000453321	1.00000000041	1.00009875336	1.00000010304	1.0	1.0001432994	1.0000000485	1.00000008386	1.0	1.00000159663	1.00000000025	1.00000000038	1.00000056727	1.00000005847	1.00000740921	1.0000635406	1.00001564569	1.00000009539	1.00440573246	1.00000000017	1.00000925572	1.00039143959	1.000000001	1.00000143583	1.00003746232	1.0	1.00000000013	1.00000217636	1.0	1.00002697302	1.00000834444	1.0	1.00000003363	1.0	1.00270149214	1.00000001009	1.00000000079	1.00002135964	1.00000001206	1.00000063833	1.00000000012	1.00060896412	1.00006149965	1.00000000949	1.00006159442	1.00009329614	1.0	1.00000028106	4.78103607643	67.3148779253	5.0051241929
ENSMUSG00000054892	0.999993182475	0.999888481225	0.999996419796	0.99999999974	0.999944174243	0.999999999921	0.999999975988	0.999999975704	0.999999983717	0.999998206596	0.999999999988	0.999999478623	0.999999999993	0.999999892902	0.999999129587	0.999999995888	1.0	0.999990697779	0.999999803671	0.998553055952	0.999791175914	0.999999952738	0.999856075173	0.999999953351	0.999997666094	0.999951369803	0.999999999984	0.999999999999	1.0	0.999999999995	1.0	0.999965761654	1.0	0.999964551667	0.999999885534	0.999999503105	0.998749720542	0.999029820621	0.999999999128	0.999999999994	0.999977691478	0.999997973558	0.994141288691	1.0	0.999999999757	0.999207649411	0.999999371391	0.999972009214	0.999971492822	0.999999882336	0.997751624632	0.999289882497	0.999372617989	0.999999972341	0.999842560879	0.991493484306	0.999999993762	0.950809016771	0.998666962773	0.999449145878	0.996511121517	0.888175138852	0.999972432219	0.994017721716	0.999999987143	0.998531706991	0.976736270823	0.999997780542	0.999945942637	0.989109132918	0.999999874736	0.999910602011	0.998240232486	0.999999439154	0.998397519627	0.999416492626	0.999981410708	0.989947968775	0.999999983319	0.996681464258	0.999978350625	0.999999344541	0.996209688903	0.999999983505	0.999995075209	0.999999755138	0.974216347537	0.991185951544	0.999995428645	0.993001509409	0.993190965514	0.999999999981	0.999993593678	0.0399761700849	0.00188106026976	-6.110558246
